1;0;1563794407195667600
1;0;1563794407197666800
1;0;1563794407197666800
1;0;1563794407199664600
1;0;1563794407201663200
1;0;1563794407201663200
1;217;1563794407243637700
1;217;1563794407243637700
1;217;1563794407244636700
1;217;1563794407245636200
1;217;1563794407245636200
1;217;1563794407245636200
1;217;1563794407245636200
1;217;1563794407245636200
1;1405;1563794407256629600
1;1405;1563794407256629600
1;1405;1563794407256629600
1;1405;1563794407256629600
1;1405;1563794407257628800
1;1405;1563794407257628800
1;1405;1563794407257628800
1;1405;1563794407257628800
1;1405;1563794407257628800
1;1405;1563794407257628800
1;1405;1563794407257628800
3;0;1563794407627327400
3;0;1563794407627327400
5;0;1563794407627327400
5;140;1563794407628326400
1;0;1563794577468078500
1;0;1563794577468078500
1;0;1563794577468078500
1;0;1563794577468078500
1;0;1563794577468078500
1;0;1563794577468078500
1;217;1563794577472075800
1;217;1563794577472075800
1;217;1563794577472075800
1;217;1563794577472075800
1;217;1563794577472075800
1;217;1563794577472075800
1;217;1563794577472075800
1;217;1563794577472075800
1;1405;1563794577473075400
1;1405;1563794577473075400
1;1405;1563794577473075400
1;1405;1563794577473075400
1;1405;1563794577473075400
1;1405;1563794577473075400
1;1405;1563794577473075400
1;1405;1563794577473075400
1;1405;1563794577473075400
1;1405;1563794577474074100
1;1405;1563794577474074100
3;0;1563794577569016000
3;0;1563794577569016000
5;0;1563794577569016000
5;140;1563794577569016000
1;0;1563794975730203800
1;0;1563794975731202000
1;0;1563794975731202000
1;0;1563794975731202000
1;0;1563794975731202000
1;0;1563794975731202000
1;217;1563794975735199200
1;217;1563794975735199200
1;217;1563794975735199200
1;217;1563794975735199200
1;217;1563794975735199200
1;217;1563794975735199200
1;217;1563794975735199200
1;217;1563794975735199200
1;1405;1563794975737198900
1;1405;1563794975737198900
1;1405;1563794975737198900
1;1405;1563794975737198900
1;1405;1563794975737198900
1;1405;1563794975737198900
1;1405;1563794975737198900
1;1405;1563794975737198900
1;1405;1563794975737198900
1;1405;1563794975737198900
1;1405;1563794975737198900
3;0;1563794975833139300
3;0;1563794975833139300
5;0;1563794975834138600
5;140;1563794975834138600
