1;0;1563803513226267100
1;0;1563803513227266500
1;0;1563803513227266500
1;0;1563803513227266500
1;0;1563803513227266500
1;0;1563803513227266500
1;217;1563803513234262200
1;217;1563803513234262200
1;217;1563803513234262200
1;217;1563803513234262200
1;217;1563803513234262200
1;217;1563803513234262200
1;217;1563803513234262200
1;217;1563803513234262200
1;942;1563803513238259600
1;942;1563803513238259600
1;942;1563803513238259600
1;942;1563803513238259600
1;942;1563803513238259600
1;942;1563803513238259600
1;942;1563803513238259600
1;942;1563803513238259600
1;942;1563803513238259600
1;942;1563803513238259600
1;942;1563803513240258600
3;0;1563803513241258300
1;0;1563803530487647200
1;0;1563803530487647200
1;0;1563803530487647200
1;0;1563803530487647200
1;0;1563803530487647200
1;0;1563803530487647200
1;217;1563803530488646100
1;217;1563803530488646100
1;217;1563803530488646100
1;217;1563803530488646100
1;217;1563803530488646100
1;217;1563803530488646100
1;217;1563803530488646100
1;217;1563803530488646100
1;942;1563803530489645000
1;942;1563803530489645000
1;942;1563803530489645000
1;942;1563803530489645000
1;942;1563803530489645000
1;942;1563803530489645000
1;942;1563803530489645000
1;942;1563803530489645000
1;942;1563803530489645000
1;942;1563803530489645000
1;942;1563803530489645000
3;0;1563803530490645700
1;0;1563803664140017100
1;0;1563803664140017100
1;0;1563803664140017100
1;0;1563803664140017100
1;0;1563803664140017100
1;0;1563803664140017100
1;217;1563803664141015400
1;217;1563803664141015400
1;217;1563803664141015400
1;217;1563803664141015400
1;217;1563803664141015400
1;217;1563803664141015400
1;217;1563803664141015400
1;217;1563803664141015400
1;941;1563803664142014800
1;941;1563803664142014800
1;941;1563803664142014800
1;941;1563803664142014800
1;941;1563803664142014800
1;941;1563803664142014800
1;941;1563803664142014800
1;941;1563803664142014800
1;941;1563803664142014800
1;941;1563803664142014800
1;941;1563803664142014800
3;0;1563803664143014000
